timestamp,PP,timestamphrv,PPhrv
20121017T144100000,PP17,,
20121017T144200000,PP17,,
20121017T144700000,PP17,,
20121017T144800000,PP17,,
20121017T144900000,PP17,,
20121017T145000000,PP17,,
20121017T145100000,PP17,,
20121017T145200000,PP17,,
20121017T145300000,PP17,,
20121017T145400000,PP17,,
20121017T145500000,PP17,,
20121017T145600000,PP17,,
20121017T145700000,PP17,,
20121017T145800000,PP17,,
20121017T145900000,PP17,,
20121017T150000000,PP17,,
20121017T150100000,PP17,,
20121017T150200000,PP17,,
20121017T150300000,PP17,,
20121017T150400000,PP17,,
20121017T150500000,PP17,,
20121017T150600000,PP17,,
20121017T150700000,PP17,,
20121017T150800000,PP17,,
20121017T150900000,PP17,,
20121017T151000000,PP17,,
20121017T151100000,PP17,,
20121017T151200000,PP17,,
20121017T151300000,PP17,,
20121017T153500000,PP17,,
20121017T153600000,PP17,,
20121017T153700000,PP17,,
20121017T153800000,PP17,,
20121017T153900000,PP17,,
20121017T154000000,PP17,,
20121017T154300000,PP17,,
20121017T154400000,PP17,,
20121017T154500000,PP17,,
20121017T154600000,PP17,,
20121017T154700000,PP17,,
20121017T154800000,PP17,,
20121017T154900000,PP17,,
20121017T155000000,PP17,,
20121017T155100000,PP17,,
20121017T155200000,PP17,,
20121017T155300000,PP17,,
20121017T155400000,PP17,,
20121017T155500000,PP17,,
20121017T155600000,PP17,,
20121017T155700000,PP17,,
20121017T155800000,PP17,,
20121017T155900000,PP17,,
20121017T160000000,PP17,,
20121017T160100000,PP17,,
20121017T160200000,PP17,,
20121017T160300000,PP17,,
20121017T160400000,PP17,,
20121017T160500000,PP17,,
20121017T160600000,PP17,,
20121017T160700000,PP17,,
20121017T160800000,PP17,,
20121017T160900000,PP17,,
20121017T161000000,PP17,,
20121017T161100000,PP17,,
20121017T161200000,PP17,,
20121017T161300000,PP17,,
20121017T161400000,PP17,,
20121017T161500000,PP17,,
20121017T161600000,PP17,,
20121017T161700000,PP17,,
20121017T161800000,PP17,,
20121017T161900000,PP17,,
20121017T162000000,PP17,,
20121017T162100000,PP17,,
20121017T162200000,PP17,,
20121017T162300000,PP17,,
20121017T162400000,PP17,,
20121019T092600000,PP18,,
20121019T092700000,PP18,,
20121019T092800000,PP18,,
20121019T092900000,PP18,,
20121019T093000000,PP18,,
20121019T093100000,PP18,,
20121019T093700000,PP18,,
20121019T093800000,PP18,,
20121019T093900000,PP18,,
20121019T094000000,PP18,,
20121019T094100000,PP18,,
20121019T094200000,PP18,,
20121019T094300000,PP18,,
20121019T094400000,PP18,,
20121019T094500000,PP18,,
20121019T094600000,PP18,,
20121019T094700000,PP18,,
20121019T094800000,PP18,,
20121019T094900000,PP18,,
20121019T095000000,PP18,,
20121019T095100000,PP18,,
20121019T095200000,PP18,,
20121019T095300000,PP18,,
20121019T095400000,PP18,,
20121019T095500000,PP18,,
20121019T095600000,PP18,,
20121019T095700000,PP18,,
20121019T095800000,PP18,,
20121019T095900000,PP18,,
20121019T100000000,PP18,,
20121019T100100000,PP18,,
20121019T100200000,PP18,,
20121019T100300000,PP18,,
20121019T100400000,PP18,,
20121019T100500000,PP18,,
20121019T100600000,PP18,,
20121019T100700000,PP18,,
20121019T100800000,PP18,,
20121019T102600000,PP18,,
20121019T102700000,PP18,,
20121019T102800000,PP18,,
20121019T102900000,PP18,,
20121019T103000000,PP18,,
20121019T103100000,PP18,,
20121019T103400000,PP18,,
20121019T103500000,PP18,,
20121019T103600000,PP18,,
20121019T103700000,PP18,,
20121019T103800000,PP18,,
20121019T103900000,PP18,,
20121019T104000000,PP18,,
20121019T104100000,PP18,,
20121019T104200000,PP18,,
20121019T104300000,PP18,,
20121019T104400000,PP18,,
20121019T104500000,PP18,,
20121019T104600000,PP18,,
20121019T104700000,PP18,,
20121019T104800000,PP18,,
20121019T104900000,PP18,,
20121019T105000000,PP18,,
20121019T105100000,PP18,,
20121019T105200000,PP18,,
20121019T105300000,PP18,,
20121019T105400000,PP18,,
20121019T105500000,PP18,,
20121019T105600000,PP18,,
20121019T105700000,PP18,,
20121019T105800000,PP18,,
20121019T105900000,PP18,,
20121019T110000000,PP18,,
20121019T110100000,PP18,,
20121019T110200000,PP18,,
20121019T110300000,PP18,,
20121019T110400000,PP18,,
20121019T110500000,PP18,,
20121019T110600000,PP18,,
20121019T110700000,PP18,,
20121019T110800000,PP18,,
20121019T110900000,PP18,,
20121019T111000000,PP18,,
20121019T111100000,PP18,,
20121019T111200000,PP18,,
20121019T111300000,PP18,,
20121019T111400000,PP18,,
20121019T111500000,PP18,,
20121019T113000000,PP18,,
20121019T113100000,PP18,,
20121019T113200000,PP18,,
20121019T113300000,PP18,,
20121019T113400000,PP18,,
20121019T113500000,PP18,,
20121019T113800000,PP18,,
20121019T114000000,PP18,,
20121019T114100000,PP18,,
20121019T114200000,PP18,,
20121019T114300000,PP18,,
20121019T114400000,PP18,,
20121019T114500000,PP18,,
20121019T114600000,PP18,,
20121019T114700000,PP18,,
20121019T114800000,PP18,,
20121019T114900000,PP18,,
20121019T115000000,PP18,,
20121019T115100000,PP18,,
20121019T115200000,PP18,,
20121019T115300000,PP18,,
20121019T115400000,PP18,,
20121019T115500000,PP18,,
20121019T115600000,PP18,,
20121019T115700000,PP18,,
20121019T115800000,PP18,,
20121019T115900000,PP18,,
20121019T120000000,PP18,,
20121019T120100000,PP18,,
20121019T120300000,PP18,,
20121019T120400000,PP18,,
20121019T134900000,PP19,,
20121019T135000000,PP19,,
20121019T135100000,PP19,,
20121019T135200000,PP19,,
20121019T135300000,PP19,,
20121019T135400000,PP19,,
20121019T140100000,PP19,,
20121019T140200000,PP19,,
20121019T140300000,PP19,,
20121019T140400000,PP19,,
20121019T140500000,PP19,,
20121019T140600000,PP19,,
20121019T140700000,PP19,,
20121019T140800000,PP19,,
20121019T140900000,PP19,,
20121019T141000000,PP19,,
20121019T141100000,PP19,,
20121019T141200000,PP19,,
20121019T141300000,PP19,,
20121019T141400000,PP19,,
20121019T141500000,PP19,,
20121019T141600000,PP19,,
20121019T141700000,PP19,,
20121019T141800000,PP19,,
20121019T141900000,PP19,,
20121019T142000000,PP19,,
20121019T142100000,PP19,,
20121019T142200000,PP19,,
20121019T142300000,PP19,,
20121019T142400000,PP19,,
20121019T142500000,PP19,,
20121019T142600000,PP19,,
20121019T142700000,PP19,,
20121019T142800000,PP19,,
20121019T142900000,PP19,,
20121019T143000000,PP19,,
20121019T143200000,PP19,,
20121019T143300000,PP19,,
20121019T143400000,PP19,,
20121019T143500000,PP19,,
20121019T143600000,PP19,,
20121019T143700000,PP19,,
20121019T143800000,PP19,,
20121019T143900000,PP19,,
20121019T144000000,PP19,,
20121019T144100000,PP19,,
20121019T144200000,PP19,,
20121019T144300000,PP19,,
20121019T150700000,PP19,,
20121019T150800000,PP19,,
20121019T150900000,PP19,,
20121019T151000000,PP19,,
20121019T151100000,PP19,,
20121019T151200000,PP19,,
20121019T151800000,PP19,,
20121019T151900000,PP19,,
20121019T152000000,PP19,,
20121019T152100000,PP19,,
20121019T152200000,PP19,,
20121019T152300000,PP19,,
20121019T152400000,PP19,,
20121019T152500000,PP19,,
20121019T152600000,PP19,,
20121019T152700000,PP19,,
20121019T152800000,PP19,,
20121019T152900000,PP19,,
20121019T153000000,PP19,,
20121019T153100000,PP19,,
20121019T153200000,PP19,,
20121019T153300000,PP19,,
20121019T153400000,PP19,,
20121019T153500000,PP19,,
20121019T153600000,PP19,,
20121019T153700000,PP19,,
20121019T153800000,PP19,,
20121019T153900000,PP19,,
20121019T154000000,PP19,,
20121019T154100000,PP19,,
20121019T154200000,PP19,,
20121019T154300000,PP19,,
20121019T154400000,PP19,,
20121019T154500000,PP19,,
20121019T154600000,PP19,,
20121019T154700000,PP19,,
20121019T154800000,PP19,,
20121019T154900000,PP19,,
20121019T155000000,PP19,,
20121019T155100000,PP19,,
20121019T155200000,PP19,,
20121019T155300000,PP19,,
20121019T155400000,PP19,,
20121019T155500000,PP19,,
20121019T155600000,PP19,,
20121019T155700000,PP19,,
20121019T155800000,PP19,,
20121019T155900000,PP19,,
20121019T161500000,PP19,,
20121019T161600000,PP19,,
20121019T161700000,PP19,,
20121019T161800000,PP19,,
20121019T161900000,PP19,,
20121019T162000000,PP19,,
20121019T162400000,PP19,,
20121019T162500000,PP19,,
20121019T162600000,PP19,,
20121019T162700000,PP19,,
20121019T162800000,PP19,,
20121019T162900000,PP19,,
20121019T163000000,PP19,,
20121019T163100000,PP19,,
20121019T163200000,PP19,,
20121019T163300000,PP19,,
20121019T163400000,PP19,,
20121019T163500000,PP19,,
20121019T163600000,PP19,,
20121019T163700000,PP19,,
20121019T163800000,PP19,,
20121019T163900000,PP19,,
20121019T164000000,PP19,,
20121019T164100000,PP19,,
20121019T164200000,PP19,,
20121019T164300000,PP19,,
20121019T164400000,PP19,,
20121019T164500000,PP19,,
20121019T164600000,PP19,,
20121019T164700000,PP19,,
20121019T164800000,PP19,,
20121019T164900000,PP19,,
20121019T165000000,PP19,,
20121029T130700000,PP20,,
20121029T130800000,PP20,,
20121029T130900000,PP20,,
20121029T131000000,PP20,,
20121029T131100000,PP20,,
20121029T131200000,PP20,,
20121029T131800000,PP20,,
20121029T131900000,PP20,,
20121029T132000000,PP20,,
20121029T132100000,PP20,,
20121029T132200000,PP20,,
20121029T132300000,PP20,,
20121029T132400000,PP20,,
20121029T132500000,PP20,,
20121029T132600000,PP20,,
20121029T132700000,PP20,,
20121029T132800000,PP20,,
20121029T132900000,PP20,,
20121029T133000000,PP20,,
20121029T133100000,PP20,,
20121029T133200000,PP20,,
20121029T133300000,PP20,,
20121029T133400000,PP20,,
20121029T133500000,PP20,,
20121029T133600000,PP20,,
20121029T133700000,PP20,,
20121029T133800000,PP20,,
20121029T133900000,PP20,,
20121029T134000000,PP20,,
20121029T134100000,PP20,,
20121029T134200000,PP20,,
20121029T134300000,PP20,,
20121029T134400000,PP20,,
20121029T134500000,PP20,,
20121029T134600000,PP20,,
20121029T134700000,PP20,,
20121029T134800000,PP20,,
20121029T134900000,PP20,,
20121029T135000000,PP20,,
20121029T135100000,PP20,,
20121029T135200000,PP20,,
20121029T135300000,PP20,,
20121029T135400000,PP20,,
20121029T135500000,PP20,,
20121029T135600000,PP20,,
20121029T135700000,PP20,,
20121029T135800000,PP20,,
20121029T135900000,PP20,,
20121029T141700000,PP20,,
20121029T141800000,PP20,,
20121029T141900000,PP20,,
20121029T142000000,PP20,,
20121029T142100000,PP20,,
20121029T142200000,PP20,,
20121029T142500000,PP20,,
20121029T142600000,PP20,,
20121029T142700000,PP20,,
20121029T142800000,PP20,,
20121029T142900000,PP20,,
20121029T143000000,PP20,,
20121029T143100000,PP20,,
20121029T143200000,PP20,,
20121029T143300000,PP20,,
20121029T143400000,PP20,,
20121029T143500000,PP20,,
20121029T143600000,PP20,,
20121029T143700000,PP20,,
20121029T143800000,PP20,,
20121029T143900000,PP20,,
20121029T144000000,PP20,,
20121029T144100000,PP20,,
20121029T144200000,PP20,,
20121029T144300000,PP20,,
20121029T144400000,PP20,,
20121029T144500000,PP20,,
20121029T144600000,PP20,,
20121029T144700000,PP20,,
20121029T144800000,PP20,,
20121029T144900000,PP20,,
20121029T145000000,PP20,,
20121029T145100000,PP20,,
20121029T151200000,PP20,,
20121029T151300000,PP20,,
20121029T151400000,PP20,,
20121029T151500000,PP20,,
20121029T151600000,PP20,,
20121029T151700000,PP20,,
20121029T152000000,PP20,,
20121029T152100000,PP20,,
20121029T152200000,PP20,,
20121029T152300000,PP20,,
20121029T152400000,PP20,,
20121029T152500000,PP20,,
20121029T152600000,PP20,,
20121029T152700000,PP20,,
20121029T152800000,PP20,,
20121029T152900000,PP20,,
20121029T153000000,PP20,,
20121029T153100000,PP20,,
20121029T153200000,PP20,,
20121029T153300000,PP20,,
20121029T153400000,PP20,,
20121029T153500000,PP20,,
20121029T153600000,PP20,,
20121029T153700000,PP20,,
20121029T153800000,PP20,,
20121029T153900000,PP20,,
20121029T154000000,PP20,,
20121029T154100000,PP20,,
20121029T154200000,PP20,,
20121029T154300000,PP20,,
20121029T154400000,PP20,,
20121029T154500000,PP20,,
20121029T154600000,PP20,,
20121029T154700000,PP20,,
20121029T154800000,PP20,,
20121029T154900000,PP20,,
20121029T155000000,PP20,,
20121029T155100000,PP20,,
20121029T155200000,PP20,,
20121029T155300000,PP20,,
20121029T155400000,PP20,,
20121029T155500000,PP20,,
20121029T155600000,PP20,,
20121029T155700000,PP20,,
20121029T155800000,PP20,,
20121029T155900000,PP20,,
20121029T160000000,PP20,,
20121029T160100000,PP20,,
20121101T153900000,PP21,,
20121101T154000000,PP21,,
20121101T154100000,PP21,,
20121101T154200000,PP21,,
20121101T154300000,PP21,,
20121101T154400000,PP21,,
20121101T155100000,PP21,,
20121101T155200000,PP21,,
20121101T155300000,PP21,,
20121101T155400000,PP21,,
20121101T155500000,PP21,,
20121101T155600000,PP21,,
20121101T155700000,PP21,,
20121101T155800000,PP21,,
20121101T155900000,PP21,,
20121101T160000000,PP21,,
20121101T160100000,PP21,,
20121101T160200000,PP21,,
20121101T160300000,PP21,,
20121101T160400000,PP21,,
20121101T160500000,PP21,,
20121101T160600000,PP21,,
20121101T160700000,PP21,,
20121101T160800000,PP21,,
20121101T160900000,PP21,,
20121101T161000000,PP21,,
20121101T161100000,PP21,,
20121101T161200000,PP21,,
20121101T161300000,PP21,,
20121101T161400000,PP21,,
20121101T161500000,PP21,,
20121101T161600000,PP21,,
20121101T161700000,PP21,,
20121101T161800000,PP21,,
20121101T161900000,PP21,,
20121101T162000000,PP21,,
20121101T162100000,PP21,,
20121101T162200000,PP21,,
20121101T162300000,PP21,,
20121101T162400000,PP21,,
20121101T162500000,PP21,,
20121101T162600000,PP21,,
20121101T162700000,PP21,,
20121101T162800000,PP21,,
20121101T162900000,PP21,,
20121101T163000000,PP21,,
20121101T163100000,PP21,,
20121101T163200000,PP21,,
20121101T172900000,PP21,,
20121101T173000000,PP21,,
20121101T173100000,PP21,,
20121101T173200000,PP21,,
20121101T173300000,PP21,,
20121101T173400000,PP21,,
20121101T173700000,PP21,,
20121101T173800000,PP21,,
20121101T173900000,PP21,,
20121101T174000000,PP21,,
20121101T174100000,PP21,,
20121101T174200000,PP21,,
20121101T174300000,PP21,,
20121101T174400000,PP21,,
20121101T174500000,PP21,,
20121101T174600000,PP21,,
20121101T174700000,PP21,,
20121101T174800000,PP21,,
20121101T174900000,PP21,,
20121101T175000000,PP21,,
20121101T175100000,PP21,,
20121101T175200000,PP21,,
20121101T175300000,PP21,,
20121101T175400000,PP21,,
20121101T175500000,PP21,,
20121101T175600000,PP21,,
20121101T175700000,PP21,,
20121101T175800000,PP21,,
20121101T175900000,PP21,,
20121101T180000000,PP21,,
20121101T180100000,PP21,,
20121101T094700000,PP22,,
20121101T094800000,PP22,,
20121101T094900000,PP22,,
20121101T095000000,PP22,,
20121101T095100000,PP22,,
20121101T095200000,PP22,,
20121101T095700000,PP22,,
20121101T095800000,PP22,,
20121101T100000000,PP22,,
20121101T100300000,PP22,,
20121101T100400000,PP22,,
20121101T100500000,PP22,,
20121101T100600000,PP22,,
20121101T100700000,PP22,,
20121101T100900000,PP22,,
20121101T101000000,PP22,,
20121101T101100000,PP22,,
20121101T101200000,PP22,,
20121101T101300000,PP22,,
20121101T101400000,PP22,,
20121101T101500000,PP22,,
20121101T101600000,PP22,,
20121101T101700000,PP22,,
20121101T101800000,PP22,,
20121101T101900000,PP22,,
20121101T102000000,PP22,,
20121101T102100000,PP22,,
20121101T102200000,PP22,,
20121101T102300000,PP22,,
20121101T102400000,PP22,,
20121101T102500000,PP22,,
20121101T102600000,PP22,,
20121101T102900000,PP22,,
20121101T103000000,PP22,,
20121101T103100000,PP22,,
20121101T103200000,PP22,,
20121101T103400000,PP22,,
20121101T103500000,PP22,,
20121101T103600000,PP22,,
20121101T103700000,PP22,,
20121101T105500000,PP22,,
20121101T105600000,PP22,,
20121101T105700000,PP22,,
20121101T105800000,PP22,,
20121101T105900000,PP22,,
20121101T110000000,PP22,,
20121101T110300000,PP22,,
20121101T110400000,PP22,,
20121101T110500000,PP22,,
20121101T110600000,PP22,,
20121101T110700000,PP22,,
20121101T110800000,PP22,,
20121101T110900000,PP22,,
20121101T111000000,PP22,,
20121101T111100000,PP22,,
20121101T111200000,PP22,,
20121101T111300000,PP22,,
20121101T111500000,PP22,,
20121101T111600000,PP22,,
20121101T111700000,PP22,,
20121101T111800000,PP22,,
20121101T111900000,PP22,,
20121101T112000000,PP22,,
20121101T112100000,PP22,,
20121101T112300000,PP22,,
20121101T112500000,PP22,,
20121101T112600000,PP22,,
20121101T112700000,PP22,,
20121101T112800000,PP22,,
20121101T112900000,PP22,,
20121101T114400000,PP22,,
20121101T114500000,PP22,,
20121101T114600000,PP22,,
20121101T114700000,PP22,,
20121101T114800000,PP22,,
20121101T115600000,PP22,,
20121101T115700000,PP22,,
20121101T115900000,PP22,,
20121101T120000000,PP22,,
20121101T120100000,PP22,,
20121101T120200000,PP22,,
20121101T120300000,PP22,,
20121101T120500000,PP22,,
20121101T120800000,PP22,,
20121101T121000000,PP22,,
20121101T121100000,PP22,,
20121101T121400000,PP22,,
20121101T121500000,PP22,,
20121101T121600000,PP22,,
20121101T121700000,PP22,,
20121101T121800000,PP22,,
20121101T121900000,PP22,,
20121101T122000000,PP22,,
20121101T122100000,PP22,,
20121101T122200000,PP22,,
20121101T122300000,PP22,,
20121101T122400000,PP22,,
20121101T122500000,PP22,,
20121101T122600000,PP22,,
20121101T122700000,PP22,,
20121101T122800000,PP22,,
20121101T122900000,PP22,,
20121101T123000000,PP22,,
20121101T123100000,PP22,,
20121101T133300000,PP23,,
20121101T133400000,PP23,,
20121101T133500000,PP23,,
20121101T133600000,PP23,,
20121101T133700000,PP23,,
20121101T133800000,PP23,,
20121101T134400000,PP23,,
20121101T134500000,PP23,,
20121101T134600000,PP23,,
20121101T134700000,PP23,,
20121101T134800000,PP23,,
20121101T134900000,PP23,,
20121101T135000000,PP23,,
20121101T135100000,PP23,,
20121101T135200000,PP23,,
20121101T135300000,PP23,,
20121101T135400000,PP23,,
20121101T135500000,PP23,,
20121101T135600000,PP23,,
20121101T135700000,PP23,,
20121101T135800000,PP23,,
20121101T135900000,PP23,,
20121101T140000000,PP23,,
20121101T140100000,PP23,,
20121101T140200000,PP23,,
20121101T140300000,PP23,,
20121101T140400000,PP23,,
20121101T140500000,PP23,,
20121101T140600000,PP23,,
20121101T140700000,PP23,,
20121101T140800000,PP23,,
20121101T140900000,PP23,,
20121101T141000000,PP23,,
20121101T141100000,PP23,,
20121101T141200000,PP23,,
20121101T141300000,PP23,,
20121101T141400000,PP23,,
20121101T141500000,PP23,,
