PP,C,timestamp,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed
PP15,2,20121015T104200000,0943030,0721324,0004519,0001418,0000546,0368710,0010094,0000407,0002984,0625327,-4078132,1467616,0000000,0000000,0000000,0000000,0000000,0000000,0004184,0958159,0020921,0016736,0016736,0000000,0000000,3857741,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0012552,0000000,0000000,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T104300000,0934259,0757783,0004317,0002986,0000694,0312026,0009878,0000310,0001255,0834036,-3967455,1513374,0004184,0029289,0029289,0000000,0000000,0004184,0000000,0924686,0041841,0004184,0000000,0000000,0000000,3765690,0000000,0000000,0000000,0000000,0000000,0083682,0000000,0000000,0000000,0041841,0000000,0004184,0000000,0000000,0092050
PP15,2,20121015T104400000,0945247,0684562,0004404,0008338,0000582,0394527,0013443,0000434,-0004002,2202765,-4321029,2224602,0000000,0025000,0029167,0012500,0000000,0000000,0000000,0858333,0120833,0000000,0066667,0000000,0000000,3762500,0000000,0000000,0000000,0062500,0000000,0004167,0000000,0025000,0000000,0108333,0000000,0000000,0000000,0000000,0050000
PP15,2,20121015T104500000,0936637,0818437,0004375,0001728,0000633,0331001,0005464,0000600,0002333,-2603527,-8227129,5252278,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0757322,0221757,0000000,0000000,0000000,0000000,3682008,0000000,0004184,0016736,0000000,0000000,0012552,0004184,0000000,0000000,0066946,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T104600000,0928344,0803872,0005210,0027615,0002242,0284426,0005230,0000688,-0023199,0704973,-5640348,1465235,0000000,0143519,0148148,0078704,0000000,0027778,0000000,0685185,0212963,0018519,0018519,0000000,0143519,3078704,0000000,0000000,0000000,0004630,0000000,0004630,0000000,0037037,0000000,0013889,0000000,0000000,0000000,0000000,0416667
PP15,2,20121015T104700000,0908794,0805238,0007452,0096845,0007843,0172358,0001821,0015851,-0091269,-0348295,-1957963,-1297074,0070064,0273885,0273885,0171975,0000000,0159236,0000000,0719745,0114650,0006369,0000000,0000000,0522293,2044586,0000000,0025478,0006369,0343949,0000000,0146497,0000000,0006369,0000000,0070064,0095541,0133758,0000000,0000000,1063694
PP15,2,20121015T104800000,0939341,0831462,0002881,0008483,0000620,0344592,0011229,0000517,-0005653,-1292862,-4454726,1136052,0000000,0025000,0025000,0000000,0000000,0000000,0000000,0970833,0000000,0016667,0020833,0000000,0004167,3883333,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0058333,0000000,0000000,0000000,0000000,0075000
PP15,2,20121015T104900000,0942862,0787532,0004930,0000944,0000707,0372463,0009840,0000316,0003834,0351901,-5333919,1121525,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0966667,0029167,0000000,0000000,0000000,0000000,3941667,0000000,0000000,0000000,0000000,0000000,0108333,0000000,0004167,0000000,0204167,0008333,0000000,0000000,0000000,0000000
PP15,2,20121015T105000000,0944718,0762049,0004785,0002972,0000637,0395750,0012267,0000429,0001761,0474031,-4296384,0733059,0000000,0017316,0017316,0000000,0000000,0000000,0000000,0965368,0004329,0000000,0000000,0000000,0000000,3709957,0000000,0012987,0000000,0000000,0000000,0008658,0000000,0000000,0004329,0173160,0000000,0000000,0000000,0000000,0043290
PP15,2,20121015T105100000,0940171,0777313,0006532,0003577,0000643,0333299,0007221,0000766,0002737,2834729,-3390939,-0580774,0004167,0000000,0000000,0000000,0000000,0000000,0000000,0979167,0008333,0000000,0000000,0000000,0000000,3562500,0000000,0000000,0000000,0000000,0016667,0004167,0000000,0170833,0000000,0495833,0000000,0004167,0000000,0000000,0000000
PP15,2,20121015T105200000,0942029,0808889,0004353,0001516,0001084,0312956,0011745,0000502,0002630,1132765,-2323650,0471325,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0983264,0012552,0000000,0000000,0000000,0000000,3799163,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0179916,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T105300000,0946254,0791743,0003560,0002010,0000594,0320733,0014046,0000311,0001548,2243451,-4249795,1340286,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0970588,0016807,0000000,0000000,0000000,0000000,3789916,0000000,0000000,0000000,0000000,0000000,0025210,0008403,0000000,0000000,0432773,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T105400000,0937673,0716474,0002919,0004997,0000875,0296684,0020255,0000237,-0002091,7972434,-1716361,-0738041,0000000,0047009,0051282,0004274,0000000,0025641,0000000,0940171,0008547,0012821,0435897,0051282,0000000,3482906,0000000,0000000,0000000,0004274,0000000,0000000,0000000,0008547,0000000,0350427,0000000,0000000,0000000,0000000,0175214
PP15,2,20121015T105500000,0943493,0742237,0002319,0002110,0000466,0400008,0011726,0000398,0000157,3629920,-4582011,1587401,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0979079,0016736,0000000,0087866,0000000,0000000,3887029,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0309623,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T105600000,0938350,0701712,0004206,0001172,0000554,0460964,0010514,0001587,0001770,1031290,-3611625,2121793,0029536,0000000,0000000,0000000,0008439,0000000,0000000,0966245,0008439,0016878,0016878,0000000,0000000,3814346,0000000,0000000,0000000,0054852,0000000,0037975,0008439,0021097,0000000,0164557,0000000,0037975,0000000,0000000,0000000
PP15,2,20121015T105700000,0941859,0714704,0009708,0000891,0000965,0456300,0009964,0000431,0008431,-0695244,-2234471,-0289104,0004167,0000000,0000000,0000000,0000000,0000000,0025000,0983333,0012500,0000000,0000000,0000000,0000000,3791667,0000000,0000000,0000000,0000000,0000000,0191667,0000000,0000000,0000000,0137500,0000000,0004167,0000000,0000000,0000000
PP15,2,20121015T105800000,0923347,0813853,0002954,0000922,0000900,0350973,0003887,0000548,0001624,-4538685,-6306014,3299478,0050209,0000000,0000000,0000000,0000000,0000000,0008368,0878661,0100418,0008368,0000000,0000000,0000000,3728033,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0004184,0000000,0125523,0000000,0000000,0000000
PP15,2,20121015T105900000,0940826,0800345,0003999,0001042,0000605,0424072,0004831,0000303,0002860,-1670538,-5927321,4394307,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0979167,0008333,0004167,0000000,0000000,0000000,3850000,0000000,0000000,0000000,0000000,0000000,0154167,0000000,0000000,0000000,0045833,0029167,0000000,0000000,0000000,0000000
PP15,2,20121015T110000000,0936792,0739410,0004596,0001014,0000596,0423893,0008259,0000558,0003289,-3448163,-4640589,1838252,0000000,0000000,0000000,0000000,0000000,0000000,0020921,0941423,0037657,0000000,0054393,0000000,0000000,3711297,0000000,0000000,0000000,0000000,0000000,0012552,0000000,0000000,0000000,0196653,0000000,0000000,0000000,0000000,0000000
PP15,2,20121015T110100000,0938486,0790230,0004024,0001336,0001142,0356146,0014797,0001815,0001293,-2800394,-3428836,5039288,0033333,0000000,0000000,0020833,0000000,0000000,0033333,0866667,0016667,0112500,0008333,0000000,0000000,3654167,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0020833,0000000,0450000,0000000,0075000,0000000,0000000,0000000
PP15,3,20121015T111500000,0907370,0797844,0059824,0008316,0000996,0050952,0003396,0005342,0048691,-6945175,-1957729,-1712193,0128079,0034483,0019704,0108374,0000000,0000000,0000000,0955665,0000000,0000000,0009852,0019704,0000000,1935961,0029557,0073892,0206897,0019704,0123153,0206897,0068966,0541872,0034483,0064039,0019704,0256158,0004926,0167488,0059113
PP15,3,20121015T111600000,0943614,0874364,0003708,0011333,0002786,0105478,0053916,0000514,-0010874,-2475491,-1564817,-1143738,0000000,0075630,0071429,0000000,0000000,0000000,0000000,0936975,0004202,0000000,0012605,0000000,0000000,2529412,0000000,0021008,0000000,0008403,0000000,0058824,0000000,0000000,0004202,0163866,0000000,0000000,0000000,0000000,0306723
PP15,3,20121015T111700000,0929901,0893254,0041951,0016911,0002300,0037049,0011040,0001381,0024047,-4376099,-2618012,-0185311,0106509,0207101,0189349,0029586,0000000,0000000,0000000,0769231,0029586,0005917,0000000,0005917,0000000,1106509,0011834,0017751,0005917,0005917,0142012,0065089,0000000,0011834,0171598,0059172,0000000,0248521,0076923,0136095,0739645
PP15,3,20121015T111800000,0948193,0922093,0003195,0013911,0005493,0053481,0037871,0000821,-0016484,-3893287,-0351575,-1077538,0000000,0072034,0080508,0000000,0000000,0000000,0000000,0889831,0000000,0025424,0000000,0000000,0000000,1860169,0000000,0008475,0021186,0012712,0000000,0000000,0000000,0000000,0004237,0338983,0000000,0000000,0000000,0000000,0275424
PP15,3,20121015T111900000,0935405,0859892,0021451,0016804,0002259,0040644,0006352,0017787,-0011487,-6280346,-3233603,-0556092,0041475,0142857,0138249,0027650,0032258,0000000,0004608,0806452,0046083,0023041,0000000,0000000,0000000,0649770,0000000,0138249,0064516,0009217,0000000,0078341,0000000,0018433,0036866,0179724,0000000,0133641,0069124,0000000,0483871
PP15,3,20121015T112000000,0935748,0907075,0021618,0004794,0004243,0047427,0007592,0000858,0014703,-12129681,-3154520,1270549,0013333,0097778,0102222,0022222,0000000,0000000,0000000,0893333,0008889,0000000,0000000,0000000,0008889,1084444,0000000,0008889,0000000,0000000,0000000,0097778,0000000,0000000,0000000,0008889,0000000,0035556,0004444,0048889,0368889
PP15,3,20121015T112300000,0919695,0814696,0005222,0028285,0003318,0190520,0015808,0009680,-0024400,-1926211,-2788649,1550145,0000000,0209205,0217573,0133891,0000000,0112971,0000000,0803347,0000000,0000000,0000000,0000000,0251046,2217573,0000000,0100418,0008368,0184100,0046025,0234310,0000000,0008368,0000000,0079498,0000000,0000000,0000000,0000000,0543933
PP15,3,20121015T112400000,0941305,0838414,0001488,0004894,0001599,0319330,0026141,0000882,-0004136,-4376023,-4943689,2189189,0000000,0029167,0025000,0004167,0000000,0000000,0000000,0950000,0025000,0000000,0000000,0000000,0000000,4025000,0000000,0000000,0000000,0012500,0000000,0037500,0000000,0000000,0000000,0437500,0000000,0000000,0000000,0000000,0091667
PP15,3,20121015T112500000,0947729,0826778,0002191,0000936,0000769,0322987,0028075,0000419,0001004,-3317322,-5332938,0993189,0000000,0000000,0000000,0004167,0000000,0000000,0000000,0962500,0033333,0000000,0000000,0000000,0000000,3862500,0000000,0012500,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0254167,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T112600000,0950582,0838266,0003452,0000814,0000594,0247589,0023128,0000895,0002080,-4080060,-5197307,1251711,0004184,0000000,0000000,0129707,0000000,0000000,0000000,0966527,0008368,0000000,0000000,0046025,0000000,3502092,0000000,0012552,0000000,0000000,0000000,0104603,0000000,0000000,0000000,0108787,0000000,0004184,0000000,0000000,0004184
PP15,3,20121015T112700000,0949210,0788964,0002025,0001085,0000661,0386017,0022921,0000561,0000736,-2679154,-4729487,0908951,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0987500,0008333,0000000,0029167,0008333,0000000,3766667,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0191667,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T112800000,0948833,0754581,0005315,0000988,0000768,0332172,0029888,0000886,0003585,-3278523,-3486597,0847445,0025000,0000000,0000000,0000000,0012500,0000000,0000000,0979167,0012500,0000000,0000000,0095833,0000000,3529167,0000000,0025000,0000000,0000000,0000000,0000000,0000000,0004167,0000000,0183333,0000000,0045833,0000000,0000000,0000000
PP15,3,20121015T112900000,0953964,0705697,0002186,0001481,0000504,0399790,0039852,0000355,0000535,0002759,-4701713,1558338,0000000,0000000,0000000,0012500,0000000,0000000,0000000,0945833,0050000,0000000,0025000,0079167,0000000,3900000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0275000,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T113000000,0946906,0749888,0001597,0001757,0000557,0445500,0023758,0000306,-0000183,-1839143,-5324835,0724587,0000000,0029289,0000000,0016736,0000000,0000000,0000000,0979079,0012552,0000000,0012552,0263598,0000000,3912134,0000000,0000000,0000000,0000000,0000000,0004184,0000000,0000000,0000000,0108787,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T113100000,0940310,0808245,0005840,0005420,0001165,0282216,0025417,0001478,-0001761,-1174940,-0741727,-1659957,0100840,0088235,0088235,0029412,0000000,0000000,0000000,0932773,0000000,0021008,0000000,0000000,0016807,2991597,0000000,0004202,0000000,0033613,0016807,0046218,0000000,0100840,0000000,0277311,0000000,0260504,0000000,0000000,0323529
PP15,3,20121015T113200000,0944443,0781236,0007460,0001309,0001009,0223542,0026890,0000285,0004842,4506323,-0622852,-1603364,0012500,0000000,0000000,0041667,0000000,0000000,0000000,0991667,0000000,0004167,0000000,0000000,0000000,3320833,0000000,0004167,0000000,0000000,0000000,0100000,0000000,0000000,0000000,0216667,0000000,0012500,0000000,0000000,0000000
PP15,3,20121015T113300000,0943981,0847882,0005097,0000831,0000896,0270399,0016129,0000907,0003649,-4699765,-3022846,1803022,0029915,0004274,0004274,0004274,0000000,0000000,0000000,0978632,0000000,0000000,0000000,0000000,0000000,3354701,0000000,0004274,0000000,0000000,0000000,0000000,0000000,0000000,0004274,0111111,0000000,0064103,0000000,0000000,0000000
PP15,3,20121015T113400000,0943754,0785173,0007230,0000689,0000829,0340811,0013798,0000572,0006131,-3064519,-3201631,-1013675,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0962343,0008368,0020921,0000000,0000000,0000000,3439331,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0075314,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T113500000,0940825,0759463,0004904,0002109,0000985,0253510,0016939,0000483,0002497,-1140673,-3830244,0214011,0000000,0025000,0025000,0004167,0000000,0000000,0000000,0962500,0000000,0004167,0000000,0000000,0000000,3404167,0000000,0041667,0000000,0016667,0000000,0000000,0000000,0000000,0000000,0108333,0000000,0000000,0000000,0000000,0075000
PP15,3,20121015T113600000,0944611,0816056,0002376,0000883,0000855,0357395,0014141,0000512,0001041,-2780326,-7160574,0808558,0000000,0000000,0000000,0125000,0000000,0000000,0000000,0966667,0025000,0000000,0000000,0029167,0016667,3666667,0004167,0012500,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0012500,0000000,0000000,0000000,0000000,0012500
PP15,3,20121015T113700000,0947719,0734992,0004962,0000719,0000721,0424747,0014466,0000346,0004023,-3638132,-6745085,4215743,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0987448,0004184,0000000,0000000,0000000,0000000,3933054,0000000,0000000,0000000,0000000,0000000,0004184,0000000,0000000,0000000,0008368,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T113800000,0946726,0808346,0002762,0000974,0000576,0399840,0010190,0000712,0001431,-3443254,-5642590,1841378,0000000,0000000,0000000,0008333,0000000,0000000,0004167,0962500,0020833,0000000,0000000,0087500,0000000,3695833,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T113900000,0931931,0852150,0002418,0027204,0001198,0326455,0018561,0007324,-0024953,-1987854,-1991081,-1855603,0012500,0116667,0120833,0058333,0000000,0050000,0000000,0883333,0008333,0000000,0000000,0000000,0183333,3387500,0000000,0000000,0000000,0245833,0000000,0004167,0000000,0008333,0000000,0079167,0000000,0020833,0000000,0000000,0445833
PP15,3,20121015T114000000,0947300,0778882,0002151,0001172,0000453,0424150,0021286,0000387,0000949,-0422263,-4518568,-0716342,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0987500,0008333,0000000,0000000,0020833,0000000,4012500,0000000,0000000,0000000,0000000,0000000,0016667,0000000,0000000,0000000,0125000,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T114100000,0946018,0870080,0003870,0000989,0000428,0295356,0007230,0002022,0001613,-5399777,-3781342,0324539,0000000,0000000,0000000,0000000,0004184,0000000,0004184,0987448,0000000,0000000,0000000,0000000,0000000,3200837,0000000,0041841,0004184,0033473,0000000,0000000,0000000,0000000,0000000,0004184,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T114200000,0945746,0790569,0003079,0000883,0000535,0399866,0012512,0000562,0002125,-2668587,-3044032,-0465716,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0991667,0000000,0000000,0000000,0000000,0000000,3904167,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0012500,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T114300000,0945089,0861047,0004584,0000664,0000409,0400620,0003850,0000757,0003674,-5732175,-3363428,0479702,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0983333,0008333,0004167,0000000,0000000,0000000,3637500,0000000,0004167,0000000,0000000,0000000,0066667,0000000,0037500,0000000,0000000,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T114400000,0943132,0887973,0001940,0000755,0000471,0362301,0007345,0000881,0000892,-6432212,-4888477,1058208,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0995816,0000000,0000000,0000000,0004184,0000000,3761506,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0020921,0000000,0004184,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T114500000,0934539,0794704,0003734,0000587,0000463,0351377,0006902,0001095,0002335,-6404343,-5032678,-0133406,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0995833,0000000,0000000,0000000,0000000,0000000,4004167,0000000,0000000,0000000,0000000,0000000,0000000,0012500,0004167,0058333,0029167,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T114600000,0943584,0831104,0002387,0001029,0000670,0316939,0015496,0000542,0001127,-3232983,-4978731,0036691,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0983333,0008333,0004167,0000000,0004167,0000000,3712500,0000000,0000000,0000000,0000000,0000000,0000000,0000000,0008333,0000000,0033333,0000000,0000000,0000000,0000000,0000000
PP15,3,20121015T114700000,0950966,0823347,0007665,0002046,0000602,0259371,0022349,0001439,0004619,-0701419,-3472258,-0156411,0021008,0004202,0000000,0008403,0000000,0000000,0000000,0941176,0033613,0004202,0000000,0071429,0012605,3117647,0000000,0000000,0016807,0000000,0000000,0000000,0000000,0000000,0000000,0117647,0000000,0037815,0000000,0000000,0000000
